"SURVEY","Sub_catchment_index","SITE","JULIAN_DAY","WETTED_AREA","METHOD","d_0","AVG_LENGTH_0","TOT_COUNT_0","d_1","AVG_LENGTH_1","TOT_COUNT_1","d_2","AVG_LENGTH_2","TOT_COUNT_2"
2008,"MAT","M1",282,150,"Single pass",0.334,54.7,18,0.166,86.3,10,0.01,111,1
2008,"MAT","M12",283,150,"Single pass",0.269,59.1,16,0.052,87.2,4,0.004,NA,NA
2008,"MAT","M19",282,150,"Single pass",0.175,56.4,10,0.042,98,3,0.01,129,1
2008,"MAT","M33",282,150,"Single pass",0.216,61.7,13,0.01,NA,NA,0.004,NA,NA
2008,"MAT","M9",282,150,"Single pass",0.282,65.7,15,0.385,92.7,19,0.115,125.7,7
2008,"MAT","ME1",281,150,"Single pass",0.012,NA,NA,0.01,NA,NA,0.004,NA,NA
2008,"MAT","MK1",281,150,"Single pass",0.085,57,5,0.042,99,3,0.004,NA,NA
2008,"MAT","NH1",289,150,"Single pass",0.139,52.2,8,0.019,103,1,0.01,128,1
2008,"OTH","56",226,188.5,"Single pass",0,NA,NA,0.014,88,1,0.275,124.2,12
2008,"OTH","9",226,220.7,"Single pass",0,NA,NA,0.088,98.3,7,0.114,121,6
2009,"RES","1",274,150,"Single pass",0.366,60.2,22,0.31,94.8,19,0.018,129.5,2
2009,"RES","11",208,150,"Single pass",0.171,48.8,9,0.062,87,5,0.029,116,3
2009,"RES","12",218,163.2,"Single pass",0.014,NA,NA,0.016,97,1,0.017,121.5,2
2009,"RES","2",274,160,"Single pass",0.664,61.8,38,0.017,105,1,0.004,NA,NA
2009,"RES","3",273,150,"Single pass",0.479,54.7,25,0.01,NA,NA,0.004,NA,NA
2009,"RES","4",273,150,"Single pass",0.417,57.3,23,0.667,86.5,33,0.018,112.5,2
2009,"RES","5",246,103.1,"Calibration",0.238,59.2,24,0.039,91,4,0.003,NA,NA
2009,"RES","57",204,105.6,"Calibration",0.028,32,2,0.022,88,2,0.003,NA,NA
2009,"RES","58",231,293.9,"Single pass",0.013,NA,NA,0.009,NA,NA,0.009,130,1
2009,"RES","6",232,150,"Single pass",0.493,52.5,28,0.033,87,3,0.004,NA,NA
2009,"RES","7",273,150,"Single pass",0.422,58,22,0.314,89.8,17,0.192,117.5,10
2009,"RES","8",218,150,"Single pass",0.31,47.6,16,0.174,84.2,12,0.004,NA,NA
2009,"RES","CORB",274,179.6,"Single pass",0.014,NA,NA,0.05,100,4,0.058,120.8,5
2009,"RES","FB",274,150,"Single pass",0.686,52.9,40,0.103,86.5,8,0.04,117.2,4
2009,"RES","TB",273,150,"Single pass",1.186,51.2,57,0.029,84,2,0.004,NA,NA
2009,"RES","WB",273,199.1,"Single pass",1.177,61.6,61,0.077,93,6,0.118,124.6,8
2009,"KED","28",209,150,"Single pass",0.068,39.2,4,0.035,79.7,3,0.003,NA,NA
2009,"KED","29",209,100.8,"Calibration",0.039,44,4,0.024,80.3,3,0.002,NA,NA
2009,"KED","30",211,103.8,"Calibration",0.503,43.8,51,0.027,79.7,3,0.002,NA,NA
2009,"KED","32",208,150,"Single pass",0.05,46.7,3,0.008,NA,NA,0.003,NA,NA
2009,"KED","34",197,150,"Single pass",0.01,NA,NA,0.008,NA,NA,0.003,NA,NA
2009,"KED","36",217,187.6,"Single pass",0.009,NA,NA,0.008,NA,NA,0.006,110,1
2009,"KED","37",217,150,"Single pass",0.033,44.5,2,0.008,NA,NA,0.003,NA,NA
2009,"KED","38",223,150,"Single pass",0.638,52.4,30,0.199,88.8,13,0.025,117.7,3
2009,"KED","39",202,113.5,"Calibration",0.214,43.2,25,0.272,84.4,31,0.097,115.5,11
2009,"KED","40",224,236,"Calibration",0.012,50.7,3,0.058,87.1,15,0.003,125,1
2009,"KED","41",223,109.9,"Calibration",0.586,48.3,62,0.069,88.4,8,0.002,NA,NA
2009,"KED","42",201,67.6,"Calibration",0.034,39,3,0.006,NA,NA,0.006,148,1
2009,"KED","76",217,150,"Single pass",0.109,51.5,6,0.646,89,31,0.025,127,3
2009,"KED","77",216,150,"Single pass",0.031,55.5,2,0.056,94.4,5,0.003,NA,NA
2009,"KED","79",216,151,"Single pass",0.009,NA,NA,0.014,100,1,0.002,NA,NA
2009,"KED","80",208,150,"Single pass",0.383,43.7,18,0.149,89,10,0.119,125.9,8
2009,"KED","81",201,150,"Single pass",0.022,34,1,0.016,88,1,0.007,118,1
2009,"KED","82",208,150,"Single pass",0.104,40.3,6,0.122,90.6,9,0.007,123,1
2009,"KED","W",204,150,"Single pass",0.105,43,6,0.09,82.7,7,0.007,113,1
2009,"LMR","43",231,150,"Single pass",1.307,56.2,68,0.311,87.8,22,0.005,118,1
2009,"LMR","44",230,150,"Single pass",0.232,51.5,17,0.017,86.5,2,0.002,NA,NA
2009,"LMR","45",225,78,"Calibration",0.185,50.3,15,0.055,92.4,5,0.008,116,1
2009,"LMR","46",229,150,"Single pass",0.736,53.6,41,0.144,91.6,12,0.011,124.5,2
2009,"LMR","47",229,285.1,"Single pass",0.098,53.2,6,0.007,NA,NA,0.002,NA,NA
2009,"LMR","49",230,241.5,"Single pass",0.014,NA,NA,0.023,71,2,0.002,NA,NA
2009,"LMR","50",229,150,"Single pass",0.218,59.7,12,0.023,98.5,2,0.022,116.7,3
2009,"LMR","51",228,150,"Single pass",0.34,41.1,16,0.258,87.8,15,0.002,NA,NA
2009,"LMR","52",227,114.5,"Calibration",1.104,38.9,126,0.057,93.6,7,0.012,128,2
2009,"LMR","53",226,104.1,"Calibration",0.359,37.7,40,0.012,92,1,0.008,128,1
2009,"LMR","55",228,259.6,"Single pass",0.013,NA,NA,0.007,NA,NA,0.002,NA,NA
2009,"LMR","85",230,150,"Single pass",0.026,50,1,0.008,NA,NA,0.006,87,1
2009,"UPS","14",232,116.7,"Calibration",0.145,53.2,16,0.013,82,1,0.003,NA,NA
2009,"UPS","15",252,150,"Single pass",0.09,59.8,5,0.011,NA,NA,0.006,NA,NA
2009,"UPS","16",251,150,"Single pass",0.187,56.7,10,0.165,82.4,10,0.006,NA,NA
2009,"UPS","17",245,150,"Single pass",0.262,56.5,15,0.278,88,17,0.005,NA,NA
2009,"UPS","17A",245,89.3,"Calibration",0.168,56.6,15,0.007,NA,NA,0.011,115,1
2009,"UPS","18",251,150,"Single pass",0.395,58.9,20,0.24,89.6,14,0.035,115.7,3
2009,"UPS","21",244,150,"Single pass",0.26,54.6,14,0.084,84,6,0.012,110,1
2009,"UPS","22",236,150,"Single pass",0.408,53.7,22,0.877,80.7,44,0.062,119.8,5
2009,"UPS","23",237,150,"Single pass",0.306,59.6,17,0.176,90.6,12,0.102,117.3,7
2009,"UPS","24",238,246.6,"Calibration",0.081,55.8,16,0.107,85.2,23,0.011,112,2
2009,"UPS","25",238,179.5,"Single pass",0.023,58,1,0.082,95.8,6,0.048,118.2,4
2009,"UPS","26",238,148.4,"Single pass",0.013,NA,NA,0.012,NA,NA,0.012,129,1
2009,"UPS","40M",244,194.7,"Single pass",0.013,NA,NA,0.334,93.8,19,0.158,118.1,9
2009,"UPS","60",251,150,"Single pass",1.18,60.4,54,0.154,94.6,10,0.012,120,1
2009,"UPS","61",253,150,"Single pass",0.19,54.6,10,0.021,75,1,0.012,122,1
2009,"UPS","62",252,150,"Single pass",0.225,55.8,13,0.438,91.2,24,0.236,126,11
2009,"UPS","64",231,150,"Single pass",0.462,62.1,24,0.027,96,2,0.031,135.7,3
2009,"UPS","65",236,113.2,"Calibration",0.604,51.4,50,0.098,82.2,10,0.003,NA,NA
2009,"UPS","67",236,181.1,"Single pass",0.012,NA,NA,0.01,NA,NA,0.005,NA,NA
2009,"UPS","68",236,209.6,"Single pass",0.093,59.5,6,0.036,91.7,3,0.005,NA,NA
2009,"UPS","70",237,167.4,"Single pass",0.196,62.2,11,0.054,92.2,4,0.242,122.3,12
2009,"UPS","PB",252,150,"Single pass",0.013,NA,NA,0.03,86,2,0.022,125.5,2
2009,"PAT","P1",288,150,"Single pass",0.089,58.8,5,0.105,98.7,6,0.027,118.5,2
2009,"PAT","P2",288,150,"Single pass",0.691,51,36,0.051,92.7,3,0.014,113,1
2009,"PAT","P3",288,150,"Single pass",0.254,55.7,14,0.201,84.5,11,0.026,110,2
2009,"PAT","P4",288,150,"Single pass",0.953,52.5,48,0.464,84.4,23,0.073,120,5
2009,"PAT","PO2",288,150,"Single pass",0.265,65.3,15,0.371,88.8,19,0.038,119.7,3
2009,"MAT","A1",294,160,"Single pass",0.035,53.5,2,0.014,100,1,0.012,148,1
2009,"MAT","C1",294,263,"Single pass",0.058,50.8,4,0.022,77.5,2,0.011,125,1
2009,"MAT","H1",289,246.5,"Single pass",0.01,NA,NA,0.006,NA,NA,0.044,126.8,4
2009,"MAT","H2",289,160,"Single pass",0.148,68.2,9,0.097,97.3,7,0.071,121.4,5
2009,"MAT","H3",289,150,"Single pass",0.01,NA,NA,0.007,NA,NA,0.005,NA,NA
2009,"MAT","M1",293,150,"Single pass",0.557,53.3,31,0.045,96.8,4,0.021,130.5,2
2009,"MAT","M12",292,150,"Single pass",0.228,60.2,13,0.036,98.3,3,0.012,124,1
2009,"MAT","M19",292,150,"Single pass",0.103,59.3,6,0.026,94.5,2,0.005,NA,NA
2009,"MAT","M33",293,150,"Single pass",0.479,60.8,28,0.007,NA,NA,0.005,NA,NA
2009,"MAT","M9",292,150,"Single pass",0.534,63.2,27,0.103,95.3,7,0.18,115.8,9
2009,"MAT","MK1",292,150,"Single pass",0.036,60,2,0.015,99,1,0.005,NA,NA
2009,"MAT","NH1",289,160,"Single pass",0.093,58.8,6,0.034,96.7,3,0.035,127.3,3
2009,"OTH","56",210,186.2,"Single pass",0,NA,NA,0.029,103.3,3,0.013,116.5,2
2009,"OTH","9",210,221.3,"Single pass",0,NA,NA,0.011,87,1,0.002,NA,NA
2010,"RES","1",217,150,"Single pass",0.014,NA,NA,0.045,89,3,0.003,NA,NA
2010,"RES","11",202,198.5,"Single pass",0.539,49.6,27,0.092,84.4,7,0.022,124.7,3
2010,"RES","12",207,175.3,"Single pass",0.014,NA,NA,0.089,90.5,6,0.003,NA,NA
2010,"RES","2",231,160,"Single pass",0.363,55.5,20,0.03,96.5,2,0.002,NA,NA
2010,"RES","3",216,150,"Single pass",0.13,51.4,7,0.022,95,1,0.003,NA,NA
2010,"RES","4",216,150,"Single pass",0.025,55,1,0.509,86.6,27,0.013,118,2
2010,"RES","5",217,121.3,"Calibration",0.244,50.2,26,0.078,91.6,8,0.002,NA,NA
2010,"RES","57",200,105.8,"Calibration",0.076,43.8,8,0.131,81.5,14,0.002,NA,NA
2010,"RES","58",200,287.3,"Single pass",0.023,42,1,0.05,83,4,0.003,NA,NA
2010,"RES","6",216,150,"Single pass",0.768,47.8,37,0.03,84.5,2,0.003,NA,NA
2010,"RES","7",230,150,"Single pass",0.553,51,28,0.56,84.2,30,0.108,118.1,8
2010,"RES","8",207,150,"Single pass",0.305,43.3,14,0.407,81.9,21,0.003,NA,NA
2010,"RES","CORB",231,245.7,"Single pass",0.012,NA,NA,0.289,95,19,0.032,128,4
2010,"RES","FB",231,150,"Single pass",0.676,54.2,41,0.221,86.2,17,0.006,118,1
2010,"RES","TB",229,150,"Single pass",0.652,49.5,34,0.079,75.7,6,0.002,NA,NA
2010,"RES","WB",230,225.3,"Single pass",1.01,57.6,54,0.483,88.4,30,0.058,121,6
2010,"KED","28",194,150,"Single pass",0.533,39.4,23,0.03,78,2,0.004,NA,NA
2010,"KED","29",210,113,"Calibration",0.749,50.7,75,0.058,77.3,7,0.003,NA,NA
2010,"KED","30",195,115.5,"Calibration",0.366,42.4,38,0.058,79.8,6,0.006,122,1
2010,"KED","32",194,150,"Single pass",0.015,NA,NA,0.011,NA,NA,0.005,NA,NA
2010,"KED","34",189,150,"Single pass",0.015,NA,NA,0.012,NA,NA,0.004,NA,NA
2010,"KED","36",195,182,"Single pass",0.015,NA,NA,0.068,84.2,5,0.005,NA,NA
2010,"KED","37",195,254.8,"Single pass",0.013,NA,NA,0.018,85,1,0.009,110,1
2010,"KED","38",193,150,"Single pass",0.202,45.1,10,0.324,82.1,19,0.105,113.7,7
2010,"KED","39",193,122.6,"Calibration",0.584,46.2,66,0.321,84,41,0.069,116,8
2010,"KED","40",196,239.7,"Calibration",0.026,44.8,6,0.096,86.3,22,0.03,117.8,6
2010,"KED","41",194,102.7,"Calibration",0.538,44.3,52,0.214,85.6,21,0.027,121.2,4
2010,"KED","42",188,90.3,"Calibration",0.053,36.5,6,0.025,88,2,0.012,138,2
2010,"KED","76",201,150,"Single pass",0.868,50.4,34,0.144,87.2,9,0.02,118.5,2
2010,"KED","77",201,150,"Single pass",1.374,52.1,58,0.177,91.4,12,0.06,125,5
2010,"KED","79",201,141.4,"Single pass",0.014,NA,NA,0.012,NA,NA,0.004,NA,NA
2010,"KED","80",189,150,"Single pass",1.147,41.6,44,0.254,86.6,15,0.01,126,1
2010,"KED","81",188,150,"Single pass",0.234,39.2,12,0.188,86.8,13,0.009,116,1
2010,"KED","82",189,150,"Single pass",0.165,36.6,8,0.117,82.1,8,0.01,125,1
2010,"KED","W",202,150,"Single pass",0.262,48.7,13,0.32,85.3,19,0.078,114.3,6
2010,"LMR","43",202,150,"Single pass",0.689,46.4,32,0.117,84.1,9,0.002,NA,NA
2010,"LMR","44",207,150,"Single pass",0.694,47.5,26,0.149,80.3,9,0.005,123,1
2010,"LMR","45",208,91.4,"Calibration",0.477,51.1,45,0.063,93.7,6,0.007,117,1
2010,"LMR","46",208,150,"Single pass",0.594,47.3,30,0.142,91.9,11,0.002,NA,NA
2010,"LMR","47",208,164.9,"Single pass",0.133,48.6,7,0.009,NA,NA,0.001,NA,NA
2010,"LMR","49",222,251.3,"Single pass",0.207,58.8,12,0.009,NA,NA,0.009,124,2
2010,"LMR","50",207,150,"Single pass",0.154,54.7,7,0.123,88,8,0.002,NA,NA
2010,"LMR","51",186,150,"Single pass",0.621,41.2,29,0.21,86.4,15,0.004,123,1
2010,"LMR","52",187,123.4,"Calibration",0.954,40,108,0.048,90.5,6,0.001,NA,NA
2010,"LMR","53",186,122.5,"Calibration",0.157,39.9,17,0.135,88.8,15,0.015,122,3
2010,"LMR","55",187,135.3,"Single pass",0.017,NA,NA,0.009,NA,NA,0.002,NA,NA
2010,"LMR","85",207,150,"Single pass",0.107,40.4,5,0.01,NA,NA,0.002,NA,NA
2010,"UPS","14",216,120.2,"Calibration",0.417,50.3,44,0.007,NA,NA,0.003,NA,NA
2010,"UPS","15",229,150,"Single pass",0.266,52.9,14,0.021,98,1,0.005,NA,NA
2010,"UPS","16",223,150,"Single pass",0.201,48.7,12,0.213,83.5,15,0.009,117,1
2010,"UPS","17",215,150,"Single pass",1.129,48.2,51,0.163,82.5,11,0.01,110,1
2010,"UPS","17A",215,120.2,"Calibration",0.364,47.7,37,0.05,89.3,6,0.009,112,1
2010,"UPS","18",215,150,"Single pass",0.48,48.3,23,0.085,84.2,6,0.019,125,2
2010,"UPS","21",222,150,"Single pass",0.633,48.8,31,0.162,83.7,11,0.019,114.5,2
2010,"UPS","22",209,150,"Single pass",0.552,48.3,27,0.344,88.1,21,0.01,124,1
2010,"UPS","23",228,150,"Single pass",1.203,55.2,59,0.314,93.8,20,0.154,118.4,10
2010,"UPS","24",221,213.4,"Calibration",0.165,53.6,28,0.151,85.4,27,0.011,115.5,2
2010,"UPS","25",221,238.4,"Single pass",0.071,49.2,4,0.112,89.5,8,0.044,123.2,4
2010,"UPS","26",221,203,"Single pass",0.015,NA,NA,0.043,96.3,3,0.01,114,1
2010,"UPS","260km",224,126.4,"Single pass",0.15,61.5,8,0.104,91.4,7,0.153,113.9,9
2010,"UPS","282km",224,176.1,"Single pass",0.622,53.5,30,0.47,88.1,26,0.005,NA,NA
2010,"UPS","40M",222,208.6,"Single pass",0.015,NA,NA,0.868,87.3,45,0.115,115.9,8
2010,"UPS","60",223,170.5,"Single pass",0.627,49.7,31,0.2,87.2,13,0.005,NA,NA
2010,"UPS","61",223,160,"Single pass",0.269,47.1,16,0.028,80.5,2,0.009,119,1
2010,"UPS","62",217,150,"Single pass",0.086,49,5,0.19,88.2,13,0.057,118,5
2010,"UPS","64",224,192,"Single pass",0.265,58.3,15,0.259,96,17,0.005,NA,NA
2010,"UPS","65",209,117.2,"Calibration",0.865,46.8,93,0.083,85,9,0.028,113.7,3
2010,"UPS","67",229,231.9,"Single pass",0.014,NA,NA,0.012,NA,NA,0.004,NA,NA
2010,"UPS","68",209,166.8,"Single pass",0.288,48.9,16,0.028,96.5,2,0.004,NA,NA
2010,"UPS","70",228,212.4,"Single pass",0.299,63.2,16,0.423,98.5,24,0.06,131.2,5
2010,"PAT","P1",237,150,"Single pass",0.173,62.4,9,0.115,94.3,7,0.048,128.3,3
2010,"PAT","P2",237,150,"Single pass",0.555,55.4,30,0.07,87.6,5,0.029,120.5,2
2010,"PAT","P3",237,150,"Single pass",0.839,58,44,0.397,89.8,24,0.11,122.3,7
2010,"PAT","P4",237,150,"Single pass",1.397,53,73,0.567,80.1,34,0.038,112.7,3
2010,"PAT","PO1",242,150,"Single pass",0.451,58.2,25,0.464,88.9,27,0.582,122.9,23
2010,"PAT","PO2",237,150,"Single pass",0.172,62.3,10,0.216,92.5,14,0.076,119,5
2010,"MAT","A1",236,150,"Single pass",0.054,54.3,3,0.02,96,1,0.005,NA,NA
2010,"MAT","A2",235,150,"Single pass",0.405,57.1,22,0.499,86.7,28,0.03,113,3
2010,"MAT","C1",236,228.1,"Single pass",0.194,53.5,11,0.04,86,3,0.005,NA,NA
2010,"MAT","C2",236,269.2,"Single pass",0.72,49.9,40,0.189,82.9,14,0.004,NA,NA
2010,"MAT","H1",242,275,"Single pass",0.012,NA,NA,0.028,99.5,2,0.01,112,1
2010,"MAT","H2",242,150,"Single pass",0.035,66.5,2,0.028,104.5,2,0.08,124.5,6
2010,"MAT","H3",242,150,"Single pass",0.013,NA,NA,0.012,NA,NA,0.005,NA,NA
2010,"MAT","M1",243,150,"Single pass",0.785,55.5,42,0.372,96.7,23,0.073,134.8,6
2010,"MAT","M12",235,123.8,"Calibration",0.462,57.6,52,0.141,97,18,0.051,119.8,6
2010,"MAT","M19",235,150,"Single pass",0.275,54.3,17,0.226,83.3,16,0.038,123.5,4
2010,"MAT","M33",243,150,"Single pass",0.419,58.8,24,0.239,93.4,16,0.01,128,1
2010,"MAT","M9",243,150,"Single pass",0.296,58.5,18,0.424,96.1,26,0.055,128.6,5
2010,"MAT","MK1",236,211.8,"Single pass",0.15,62,9,0.019,99,1,0.005,NA,NA
2010,"MAT","NH1",242,252.1,"Single pass",0.012,NA,NA,0.018,97,1,0.01,117,1
2010,"OTH","56",216,186.3,"Single pass",0,NA,NA,0.012,94,1,0.034,118.3,3
2010,"OTH","9",216,215.3,"Single pass",0,NA,NA,0.042,99.5,4,0.023,130,2
2011,"RES","1",220,160,"Single pass",0.158,50.7,9,0.136,85.1,10,0.003,NA,NA
2011,"RES","11",207,150,"Single pass",0.094,44.6,5,0.037,95.7,3,0.015,118.5,2
2011,"RES","12",214,169.1,"Single pass",0.013,NA,NA,0.009,NA,NA,0.026,140.7,3
2011,"RES","2",244,150,"Single pass",0.101,50.7,6,0.009,NA,NA,0.003,NA,NA
2011,"RES","3",220,150,"Single pass",0.532,50.1,27,0.045,79.2,4,0.003,NA,NA
2011,"RES","4",220,150,"Single pass",0.087,49.4,5,0.431,80.8,24,0.007,115,1
2011,"RES","57",195,130.3,"Calibration",0.34,33.9,43,0.008,72,1,0.002,NA,NA
2011,"RES","58",195,324.3,"Single pass",0.011,NA,NA,0.012,96,1,0.011,115,2
2011,"RES","6",220,150,"Single pass",0.186,49.5,10,0.036,80.3,3,0.003,NA,NA
2011,"RES","7",243,150,"Single pass",0.173,52.2,10,0.037,76.3,3,0.007,112,1
2011,"RES","8",229,150,"Single pass",0.448,48.7,24,0.274,77.6,18,0.006,110,1
2011,"RES","CORB",244,270.7,"Single pass",0.012,NA,NA,0.118,103.9,9,0.183,126.2,11
2011,"RES","FB",244,150,"Single pass",0.149,54.1,9,0.06,79.4,5,0.003,NA,NA
2011,"RES","TB",243,150,"Single pass",0.099,54.5,6,0.008,NA,NA,0.003,NA,NA
2011,"RES","WB",243,150,"Single pass",0.584,55.2,28,0.05,86,4,0.007,125,1
2011,"KED","28",188,150,"Single pass",0.121,34.8,6,0.099,79.9,7,0.004,NA,NA
2011,"KED","29",229,128.4,"Calibration",0.16,51.3,21,0.096,84.7,13,0.002,NA,NA
2011,"KED","30",188,127,"Calibration",0.53,34.8,62,0.058,73.3,7,0.002,NA,NA
2011,"KED","32",188,150,"Single pass",0.139,33.7,7,0.018,83,1,0.004,NA,NA
2011,"KED","34",187,150,"Single pass",0.027,29,1,0.011,NA,NA,0.004,NA,NA
2011,"KED","36",207,174.4,"Single pass",0.298,40.1,15,0.01,NA,NA,0.027,133.3,3
2011,"KED","37",207,150,"Single pass",0.013,NA,NA,0.011,NA,NA,0.004,NA,NA
2011,"KED","38",206,150,"Single pass",0.04,38,2,0.3,86.4,17,0.017,115,2
2011,"KED","39",194,120.7,"Calibration",0.077,35.1,8,0.146,80.3,18,0.03,115.4,5
2011,"KED","40",201,166.2,"Calibration",0.009,29,1,0.084,89.2,13,0.011,119.5,2
2011,"KED","41",206,111.2,"Calibration",0.612,41.8,63,0.121,85.6,13,0.008,120,1
2011,"KED","42",193,107.4,"Calibration",0.175,32.5,22,0.025,79.3,3,0.016,116,3
2011,"KED","76",208,150,"Single pass",0.422,46.3,18,0.524,91.4,25,0.047,129.8,4
2011,"KED","77",208,150,"Single pass",2.768,46.6,109,0.251,90.9,16,0.096,122,7
2011,"KED","79",208,148.9,"Single pass",0.013,NA,NA,0.011,NA,NA,0.018,128.5,2
2011,"KED","80",194,150,"Single pass",0.014,NA,NA,0.089,87.8,6,0.009,110,1
2011,"KED","81",193,150,"Single pass",1.436,32.5,62,0.2,85.3,14,0.015,120,2
2011,"KED","82",193,150,"Single pass",0.059,31.7,3,0.054,84.8,4,0.009,115,1
2011,"KED","W",195,150,"Single pass",0.057,36,3,0.095,77.9,7,0.004,NA,NA
2011,"LMR","43",207,150,"Single pass",1.88,45.5,82,0.398,83.2,25,0.001,NA,NA
2011,"LMR","44",209,150,"Single pass",0.894,41.8,43,0.022,74,2,0.001,NA,NA
2011,"LMR","45",221,90.7,"Calibration",0.281,50.8,26,0.013,87,1,0.001,NA,NA
2011,"LMR","46",221,160,"Single pass",0.755,48.7,37,0.233,86.4,16,0.001,NA,NA
2011,"LMR","47",214,238.3,"Single pass",0.143,44.8,8,0.008,NA,NA,0.001,NA,NA
2011,"LMR","49",209,231.9,"Single pass",0.056,49.7,3,0.007,NA,NA,0.002,125,1
2011,"LMR","50",209,150,"Single pass",0.295,48.1,15,0.057,90.4,5,0.001,NA,NA
2011,"LMR","51",192,150,"Single pass",0.032,36,1,0.114,89.4,8,0.002,127,1
2011,"LMR","52",187,129.2,"Calibration",1.305,32.9,166,0.058,91.4,7,0.004,120,1
2011,"LMR","53",192,135.9,"Calibration",0.535,33.5,69,0.033,95,5,0,NA,NA
2011,"LMR","55",187,191.6,"Single pass",0.017,NA,NA,0.008,NA,NA,0.001,NA,NA
2011,"LMR","85",209,150,"Single pass",0.043,41.5,2,0.024,89,2,0.001,NA,NA
2011,"UPS","14",237,128.8,"Calibration",0.234,48.2,25,0.013,72,1,0.002,NA,NA
2011,"UPS","15",242,150,"Single pass",0.917,52,41,0.057,85.2,4,0.004,NA,NA
2011,"UPS","16",216,150,"Single pass",0.114,40.8,6,0.229,79.1,14,0.008,125,1
2011,"UPS","17",235,160,"Single pass",0.202,48.1,10,0.108,83.7,7,0.004,NA,NA
2011,"UPS","17A",235,107.3,"Calibration",0.151,46.5,14,0.01,86,1,0.002,NA,NA
2011,"UPS","18",235,150,"Single pass",0.416,45.5,20,0.071,89,5,0.003,NA,NA
2011,"UPS","21",227,150,"Single pass",0.127,46.1,7,0.029,84.5,2,0.027,116.3,3
2011,"UPS","22",230,150,"Single pass",0.175,53,9,0.258,81.8,15,0.016,114.5,2
2011,"UPS","23",215,150,"Single pass",0.807,49.1,36,0.206,92.9,13,0.078,120,6
2011,"UPS","24",236,116,"Calibration",0.369,53.5,43,0.097,82.3,12,0.016,112.5,2
2011,"UPS","25",236,167.5,"Single pass",0.368,51,18,0.042,87.3,3,0.004,NA,NA
2011,"UPS","26",236,198.7,"Single pass",0.015,NA,NA,0.03,100,2,0.027,115.7,3
2011,"UPS","260km",222,155.2,"Single pass",0.137,60.1,7,0.056,99.5,4,0.126,123.4,8
2011,"UPS","282km",222,219.5,"Single pass",1.056,47.9,48,0.051,95.8,4,0.008,109,1
2011,"UPS","40M",227,275,"Single pass",0.013,NA,NA,0.263,91.2,18,0.007,115,1
2011,"UPS","60",242,150,"Single pass",0.497,51.5,24,0.194,83,12,0.003,NA,NA
2011,"UPS","61",216,150,"Single pass",0.293,43.8,15,0.064,76.2,5,0.003,NA,NA
2011,"UPS","62",222,160,"Single pass",0.21,43.8,12,0.136,78.7,10,0.003,NA,NA
2011,"UPS","64",222,150,"Single pass",0.943,53.9,44,0.108,94.8,8,0.026,114,3
2011,"UPS","65",230,122.2,"Calibration",0.206,48.2,22,0.064,84.4,7,0.008,115,1
2011,"UPS","67",216,220.5,"Single pass",0.015,NA,NA,0.011,NA,NA,0.003,NA,NA
2011,"UPS","68",216,150,"Single pass",0.34,47.2,18,0.076,82.5,6,0.003,NA,NA
2011,"UPS","70",215,205.8,"Single pass",0.304,50.1,16,0.49,88.7,28,0.111,117.5,8
2011,"PAT","P2",293,150,"Single pass",0.194,56.6,12,0.022,88,1,0.025,127.5,2
2011,"PAT","P3",293,150,"Single pass",0.433,59.2,24,0.168,91.8,10,0.097,128,6
2011,"PAT","P4",293,150,"Single pass",0.894,56.6,47,0.444,92.2,23,0.025,123.5,2
2011,"PAT","PE1",292,219.7,"Single pass",0.014,NA,NA,0.021,104,1,0.025,125.5,2
2011,"PAT","PO1",292,150,"Single pass",0.257,61.8,14,0.228,94.6,12,0.044,130.3,3
2011,"PAT","PO2",293,150,"Single pass",0.745,61.8,42,0.17,94.2,11,0.024,127,2
2011,"MAT","A2",291,150,"Single pass",0.164,51.2,9,0.322,87.7,15,0.019,126,1
2011,"MAT","C2",290,150,"Single pass",0.312,50.2,18,0.297,82.2,16,0.059,116,4
2011,"MAT","H1",292,247,"Single pass",0.014,NA,NA,0.051,76,3,0.029,131,2
2011,"MAT","H2",292,150,"Single pass",0.221,62,13,0.067,89.8,4,0.081,122.8,5
2011,"MAT","M1",290,150,"Single pass",0.18,52.1,11,0.279,91.2,15,0.042,123.3,3
2011,"MAT","M12",290,150,"Single pass",0.264,57.9,16,0.332,96.2,18,0.119,118.4,7
2011,"MAT","M19",290,150,"Single pass",0.288,54.4,18,0.36,88.1,20,0.04,116.7,3
2011,"MAT","M33",291,150,"Single pass",0.969,57.3,53,0.125,96.5,8,0.056,118.5,4
2011,"MAT","M9",290,150,"Single pass",0.145,59.3,9,0.366,90.1,19,0.044,123.7,3
2011,"MAT","MK1",291,150,"Single pass",0.182,53,11,0.039,99.5,2,0.029,115,2
2011,"OTH","56",230,218.1,"Single pass",0.002,NA,NA,0.02,81.5,2,0.017,120,2
2011,"OTH","9",237,228.8,"Single pass",0.006,63,1,0.029,104.7,3,0.008,121,1
2012,"RES","1",194,150,"Single pass",0.151,52.1,8,0.399,81.8,24,0.002,NA,NA
2012,"RES","11",185,199.9,"Single pass",0.03,40,1,0.052,83.8,4,0.002,NA,NA
2012,"RES","12",187,171.8,"Single pass",0.016,NA,NA,0.01,NA,NA,0.002,NA,NA
2012,"RES","2",228,160,"Single pass",0.158,53.8,9,0.018,63,1,0.002,NA,NA
